id1,id2,match_len,is_rc,score
808,889,17,-,97.03310499681172
591,672,17,+,97.03080665397118
49,973,18,-,97.02964628897874
285,478,18,+,97.01941170680033
465,639,32,-,97.01729989896954
606,631,32,-,97.0167399934467
237,242,32,-,97.01469046500671
809,893,21,-,97.01329105772422
567,572,17,-,97.01269128126548
292,354,17,-,97.01173566411416
190,996,29,-,97.01140303466146
150,603,32,-,97.00716691310576
180,688,32,-,97.00662920591085
161,962,32,-,97.00471775588272
403,935,17,-,97.00334299480396
108,592,20,-,97.00104799196433
467,588,18,-,96.97635786945276
333,868,18,+,96.96793081146373
175,793,32,-,96.96060751127777
851,956,31,-,96.95423676731181
676,796,19,-,96.95161544689437
65,450,24,-,96.94758781652547
643,692,30,-,96.93893020134668
382,465,17,-,96.93599428785214
904,988,32,-,96.93440635678859
541,570,32,-,96.92915988999663
800,968,19,+,96.92652989998474
17,697,29,-,96.91987418287671
70,243,32,-,96.91850496659418
465,784,32,-,96.89618916285922
367,634,26,-,96.89322116981988
42,611,21,-,96.88837785319815
870,900,27,-,96.87245819987855
165,807,27,-,96.86450940748632
590,939,25,-,96.8639789496126
207,385,32,-,96.8608416203811
600,794,22,+,96.85466298398147
347,439,17,+,96.852447918219
82,377,21,-,96.84825919285295
510,545,21,-,96.84822050241321
127,417,17,+,96.83931808246939
820,901,32,-,96.82587903414674
202,735,30,-,96.82235494331896
488,854,20,-,96.82222987092298
393,616,25,-,96.81710172642899
277,883,27,-,96.803096829019
10,967,32,-,96.80240858028648
245,701,32,-,96.79232069674028
104,257,19,+,96.79173961707151
540,629,24,-,96.787606147569
172,871,17,+,96.77148778152556
20,824,21,-,96.76060642903974
907,915,25,-,96.75991348778963
26,733,31,-,96.73938272471341
441,966,32,-,96.70152884539019
608,688,32,-,96.69863435211622
630,941,26,-,96.69106395728
235,737,21,-,96.69070114331853
527,981,20,-,96.69059781712463
409,680,32,-,96.68945026488264
573,915,18,-,96.68762742529407
744,794,18,-,96.68619596967288
277,319,25,-,96.68612606593388
815,845,17,-,96.68612599719128
423,744,20,-,96.67633653661237
83,581,21,-,96.67464582277466
63,313,17,-,96.66416817402542
166,569,24,-,96.66038760375443
741,780,32,-,96.65889438960998
698,872,18,+,96.65505599626064
485,608,32,-,96.64319177114801
200,424,26,-,96.64112945991631
377,700,20,+,96.63751390654221
338,414,32,-,96.62318006773782
310,663,26,-,96.60891902181534
186,286,20,-,96.60756007633708
286,525,20,-,96.60518044820184
510,622,23,-,96.60444122207608
897,1000,27,-,96.60115740416107
542,924,27,-,96.59938568637607
611,953,32,-,96.59274290579171
234,254,32,-,96.59059021471357
462,719,18,+,96.5872891073073
251,679,17,-,96.58658219749995
744,754,17,+,96.57915009181403
384,852,30,-,96.57648759715757
242,736,31,-,96.57070539301637
310,601,32,-,96.56417287116516
197,901,20,+,96.56229843251063
188,520,21,-,96.55882022439702
620,701,31,-,96.55537391495403
193,846,32,-,96.55399395922923
285,413,32,-,96.5529470438543
108,338,18,-,96.54909647538487
871,900,17,+,96.54878991938067
599,631,32,-,96.546386708337
616,997,23,-,96.54558139663456
376,569,20,-,96.54097816291161
654,785,17,-,96.52627817826884
390,405,17,+,96.52551003447853
610,834,18,+,96.52550989580595
568,814,29,-,96.52260300755596
308,591,18,+,96.52235184791574
452,983,24,-,96.52192332723732
308,939,27,-,96.51891478272574
254,861,30,-,96.51212288087369
478,682,25,-,96.50592300678476
97,950,32,+,96.50499871028468
647,994,28,-,96.50145839970267
701,946,25,-,96.4923554263678
735,877,17,-,96.49172615201682
97,411,24,-,96.49103203131938
79,882,28,-,96.48382430461645
298,639,31,-,96.48310305652454
143,874,21,-,96.48305559173606
235,243,32,-,96.47750217550916
392,927,18,-,96.46800967730947
411,759,27,-,96.46122117512111
29,692,18,-,96.44565323615576
681,756,17,+,96.44475604263826
225,320,17,-,96.4438735860519
413,609,25,-,96.43444125074438
407,522,32,-,96.42381569062759
3,798,22,-,96.4210258296029
23,636,24,+,96.42042431315028
441,594,32,-,96.41964628793923
786,930,23,-,96.41549883925622
213,970,26,-,96.41212282398229
338,973,30,-,96.407567228372
11,984,22,-,96.39624614611712
69,178,18,+,96.38244318991441
625,681,26,-,96.35803326167748
290,403,32,-,96.34182547632149
653,835,32,-,96.33953606593388
335,696,17,+,96.33594884293692
544,956,21,-,96.3335782416226
731,955,30,-,96.3335317973988
485,687,26,-,96.33331636321398
644,999,20,-,96.32918613151062
310,961,23,-,96.32910637590619
574,877,18,+,96.32566417178815
272,607,29,-,96.32401969573178
480,966,28,-,96.32118708049678
343,822,32,-,96.31708643051628
167,973,28,-,96.3120283156145
529,800,25,-,96.30519650293823
5,443,21,-,96.30013539515497
225,271,17,+,96.29513429622263
658,721,32,-,96.29227154397653
58,857,17,-,96.29029460391344
488,872,19,-,96.28971336320748
395,714,25,+,96.2757254391222
647,708,32,-,96.26331472572619
302,798,32,-,96.26107293385357
362,371,17,-,96.26031092534467
852,935,28,-,96.25501669774948
764,811,18,-,96.25204435278154
304,949,28,+,96.24945482225199
262,808,18,+,96.24649354132548
603,644,32,-,96.24204868768037
708,956,29,-,96.23969738006545
346,874,23,-,96.23492612710432
890,962,32,-,96.23466233319841
639,744,23,-,96.22703729683471
47,603,18,+,96.22650607826883
58,619,17,+,96.22650605434781
288,385,32,-,96.22163807450724
726,744,20,-,96.22018229343082
963,985,18,-,96.22015971463101
336,905,32,-,96.21763695210879
493,655,18,+,96.21571998465916
263,994,32,-,96.21477147346124
474,883,32,-,96.21255291195241
12,846,21,-,96.20734508181809
589,609,24,-,96.20450875181332
45,316,32,-,96.20430567550318
378,886,32,-,96.2027293711243
150,519,25,-,96.19809147796359
470,988,18,-,96.19236028006328
179,302,23,+,96.18886698757841
553,851,19,+,96.18835307343772
384,808,19,+,96.17946543847653
262,527,18,+,96.16667348600089
190,271,26,-,96.1565643164307
330,968,32,-,96.1561860209412
254,576,20,-,96.15013393231844
533,968,32,-,96.14225200325286
26,173,32,-,96.13173294320316
58,190,32,-,96.1309700276977
475,910,32,-,96.13075461301653
181,190,24,-,96.13029382694229
541,867,20,-,96.12271004316516
810,950,29,-,96.12211300755597
852,872,30,-,96.12046979191247
420,540,21,-,96.11171614453183
624,803,25,-,96.10999250330686
371,744,24,-,96.10893791519175
140,647,32,-,96.10706034318457
507,722,32,-,96.10699920059324
496,613,32,+,96.10356789268765
771,800,18,+,96.10316697684073
473,581,25,-,96.09701598706755
254,338,20,-,96.0905420210015
788,853,17,+,96.09018726590504
449,775,19,-,96.08007588491841
538,565,20,-,96.07285345971889
138,644,28,-,96.07154343948356
622,825,32,-,96.07008779195877
400,624,28,-,96.06858335220892
72,503,26,-,96.06616406650352
72,503,19,+,96.06616406650352
425,713,30,-,96.06616329752646
338,473,32,-,96.06245819987855
359,925,32,-,96.05928392477217
615,931,28,-,96.05891246839326
299,494,32,-,96.05472451718627
107,658,17,-,96.04745006732388
280,674,32,-,96.03412523840889
210,639,24,-,96.0270374586572
97,984,32,-,96.02430568031617
113,751,26,-,96.02430139768565
65,841,29,-,96.01105077432176
753,977,32,-,96.00989315580006
399,711,32,-,96.0097407186783
87,172,32,-,96.00609028489892
474,666,22,-,96.0003337546577
351,677,17,+,95.99135987425672
403,916,21,-,95.99029892008285
48,339,23,-,95.98765614033503
884,899,21,-,95.9768902020564
384,846,25,+,95.9763580952892
371,592,32,-,95.97625971463101
484,629,18,-,95.97352040460527
3,327,17,+,95.97287389160789
372,923,30,-,95.97275575828573
319,658,32,-,95.95615423591346
410,753,25,-,95.95341123634903
155,175,32,-,95.9510793485576
385,676,32,-,95.95057724911771
175,734,32,-,95.95036699540621
479,906,29,-,95.94641940334077
209,930,31,-,95.94146862681771
764,808,19,+,95.93491404862829
797,980,17,-,95.9317352722127
65,755,23,+,95.92742923580211
339,900,32,-,95.91184418866796
375,666,17,-,95.91090983688684
79,658,32,-,95.89790503253374
542,544,32,-,95.89756456745054
186,603,21,-,95.8967230081393
550,639,23,-,95.89547872377003
107,587,17,-,95.895472728438
298,951,19,-,95.89388226089862
579,897,30,-,95.89317455219397
301,900,27,-,95.89317453774386
316,383,17,-,95.89231506251363
721,882,30,-,95.89048251322995
457,677,22,-,95.88816423261846
744,808,28,-,95.88129765050209
265,737,31,-,95.88122571086362
588,818,18,-,95.87504804948502
362,456,32,-,95.86732765839646
186,654,32,-,95.86399212738166
532,970,30,-,95.86161152248042
729,771,18,-,95.8614262196827
485,938,30,-,95.85814194458966
395,654,32,-,95.85556811590786
529,945,25,-,95.85424492339503
467,602,23,-,95.84640047765954
37,511,22,-,95.83932398694729
175,760,32,-,95.83537752689752
742,839,27,+,95.83375734825698
196,240,19,-,95.83236522838494
592,939,32,+,95.82483420656897
139,818,32,+,95.82089386778159
692,967,20,-,95.81889568659182
421,810,32,+,95.81646120895866
205,571,26,-,95.81340325767657
303,859,21,-,95.81295515058432
64,841,17,-,95.81011904360497
72,658,32,-,95.80762012186933
209,346,24,-,95.80603717259586
12,726,20,-,95.80261188913603
173,181,17,+,95.8019811438605
318,712,17,+,95.79821870326633
395,450,20,-,95.79645952538961
19,44,27,-,95.78862109482826
465,856,32,-,95.78165977975641
216,481,30,-,95.7769874189516
802,935,27,-,95.77425816537593
526,609,32,-,95.77360670056184
399,528,17,-,95.77159791200019
504,512,17,+,95.76984892491194
803,917,23,-,95.76623323079743
758,988,18,+,95.76623322125232
569,838,32,-,95.75991349263076
876,966,26,-,95.74152883700322
186,907,31,-,95.73897781469827
44,346,20,-,95.73663862877349
423,569,31,-,95.73604192120592
274,621,26,-,95.73245808447379
271,285,17,-,95.73169648699823
44,795,19,-,95.72206296292721
159,745,28,-,95.7150990725915
255,361,19,+,95.71187435008912
558,863,27,-,95.71131647343792
775,889,18,-,95.70861718048099
287,852,18,+,95.7025422941994
153,923,32,-,95.69683797239654
181,802,17,-,95.69625133652781
704,864,32,-,95.69574379920266
812,994,32,-,95.69209068745343
638,956,21,-,95.68618524500926
395,827,24,-,95.68085215027804
826,914,17,-,95.66548127096054
416,865,17,+,95.66491478832314
165,562,19,-,95.65852927808808
26,862,23,-,95.65587479412052
279,658,27,-,95.64389254847865
323,446,17,+,95.64297835643607
328,959,22,-,95.63672288068754
275,420,32,-,95.6296924806872
658,804,32,-,95.62206294750034
339,456,32,-,95.6136571524753
483,903,19,-,95.60748960067943
462,755,23,+,95.60687857442872
119,834,18,+,95.60653459530798
277,721,32,-,95.6002345613492
92,722,20,-,95.5951798889234
446,649,17,-,95.593857089243
176,277,32,-,95.59296775265797
935,942,17,-,95.59296768919121
10,676,21,-,95.59286465072474
603,876,31,-,95.59222404950975
701,735,28,-,95.59222404811595
864,879,22,-,95.59103481766091
861,879,20,-,95.5762332456334
341,674,18,+,95.57287959278631
349,473,20,-,95.56674933205521
826,884,18,-,95.56409496551342
17,946,20,-,95.56363868852972
357,760,24,-,95.56232776277069
173,533,29,-,95.54776877201904
138,825,28,-,95.54763089990492
542,728,17,+,95.54096782885375
87,956,29,-,95.53656119871442
328,527,26,-,95.52880349033265
471,773,18,-,95.52878019686615
27,302,18,+,95.52493587126486
391,715,32,-,95.51213713414111
59,859,19,-,95.50870855107432
216,729,32,-,95.5067116924765
179,225,32,-,95.49103116092988
49,715,24,-,95.48958295905071
581,879,23,-,95.48897261360915
328,649,18,+,95.48749212525622
556,897,30,-,95.48698814768008
272,771,22,-,95.48683234950597
413,955,22,+,95.48632482058197
196,587,17,-,95.48487862151347
133,361,27,-,95.48450149202529
744,822,24,-,95.48443801339998
454,838,32,-,95.48366452627954
492,560,17,-,95.48092625285855
407,685,23,-,95.48078893288705
897,982,18,-,95.47960991994108
391,607,32,-,95.47671405456938
420,736,18,+,95.4756445197087
569,872,20,-,95.47342990741151
254,609,25,-,95.46941447200982
234,744,17,-,95.46805380817996
719,852,18,-,95.46674975649205
395,907,28,-,95.46612356913955
768,840,28,-,95.46033971150536
384,677,28,-,95.45528958619428
176,431,26,-,95.45091837812261
155,863,26,-,95.44965448250129
456,935,21,-,95.44837477453422
510,570,27,-,95.43976277946634
182,330,32,-,95.43953599719129
230,510,25,-,95.43867833601472
187,305,32,-,95.43781504741746
319,431,32,-,95.43475699959974
643,957,21,-,95.4341359194808
203,897,32,-,95.43360273291792
529,530,30,-,95.43068766178436
191,352,17,-,95.42685891938068
137,411,29,-,95.42353618087954
346,676,17,+,95.42056310810578
737,779,21,-,95.41942022755575
64,242,32,-,95.41772715301772
172,425,32,-,95.41372735586836
536,773,26,-,95.41164866623977
309,321,26,-,95.4101675555319
586,768,19,-,95.40947565112172
751,986,23,-,95.40739640631259
189,807,20,-,95.4068729025281
209,211,17,-,95.40617154017895
288,957,26,-,95.40013541717923
276,492,32,-,95.39698242333847
167,978,26,-,95.39663694246303
285,308,25,-,95.39203321567945
378,705,17,-,95.38960688767959
576,710,32,-,95.38731532985092
159,395,32,-,95.38099732282173
286,764,19,-,95.37738476024133
62,209,17,-,95.37078200449173
324,977,32,-,95.36892950492644
190,918,32,-,95.35668520380571
332,580,32,-,95.3536502522015
558,855,32,-,95.3503840559536
423,742,32,-,95.34763811926763
525,854,17,+,95.34297517487727
199,796,32,-,95.33720161778952
503,804,32,-,95.33695045958407
246,582,32,-,95.33427725136127
275,629,29,-,95.33419894205831
697,991,28,-,95.33330487056615
570,621,26,-,95.3326859880714
731,996,21,-,95.32877091707402
73,620,18,-,95.32857283825939
423,827,28,-,95.32650605909399
213,300,32,-,95.3250979450346
513,634,25,-,95.32450919574998
298,423,26,-,95.32163803023631
876,907,32,-,95.32111603917664
290,877,32,-,95.31982582822225
689,731,18,+,95.31894699474691
286,462,19,-,95.31878655717968
411,961,26,-,95.31559163761654
577,845,17,-,95.31066160844398
481,705,20,-,95.30734896082318
182,918,17,+,95.3054606440877
375,511,32,-,95.3051965135227
229,930,32,-,95.30038322923927
603,891,28,-,95.29710765071613
718,764,17,-,95.29641810597542
694,799,17,+,95.29348933835334
443,927,31,-,95.28633824599285
548,587,24,-,95.28196819987856
701,814,32,-,95.27800969175958
269,994,32,-,95.27372110505782
240,698,32,-,95.27290528904857
289,573,18,-,95.26534634430102
64,963,20,-,95.26240778600321
751,939,27,-,95.26031923030015
544,654,20,+,95.25209502171846
332,778,32,-,95.25091048473561
423,841,32,-,95.24861931413531
652,985,26,-,95.24637291398389
541,774,20,-,95.24637281751052
686,967,32,-,95.24627475896517
628,874,26,-,95.2406465333067
371,923,32,-,95.24024233139986
353,625,18,-,95.2298326030968
531,688,18,-,95.2270027412724
332,950,32,-,95.22700268419557
581,589,19,-,95.22614323755171
28,332,32,-,95.22412702776022
653,828,17,+,95.22366504863027
286,956,20,-,95.22270998383067
474,721,32,-,95.22226513369466
429,675,32,-,95.21935897319757
525,649,18,-,95.21856517323832
155,855,32,-,95.2176267962088
243,624,28,-,95.21608679965028
266,353,24,-,95.21262227722117
875,903,27,-,95.21008781395126
130,254,18,+,95.2076097360163
143,998,22,-,95.20036041553325
206,897,27,-,95.19716707614546
711,730,32,-,95.19331293733181
96,112,22,+,95.1922524327315
99,986,26,+,95.18928682417288
498,759,17,-,95.18544369365172
33,881,32,-,95.18497048778616
119,901,18,-,95.17523962962059
210,572,27,-,95.1721960497652
743,833,32,-,95.16973101506025
59,541,24,-,95.15986434250306
310,948,32,-,95.15618571206915
827,915,31,-,95.15263549053952
384,719,18,+,95.15082966341706
286,827,17,+,95.15082962962057
316,602,25,-,95.14799691541633
159,613,17,-,95.14428129708999
470,611,24,-,95.14091874762188
860,931,26,-,95.13837992356444
105,541,17,-,95.13810942947049
632,648,21,-,95.1277269490474
507,531,18,-,95.11873010528393
11,810,21,-,95.11394695720834
225,234,32,-,95.11262227322382
532,988,22,+,95.10756473785848
105,389,18,-,95.10565764598005
37,777,21,-,95.10450865507998
252,832,21,-,95.10326632502426
542,638,32,-,95.10259355550087
353,891,21,-,95.10190788455395
825,898,25,-,95.10094876790598
753,881,31,-,95.09977393154053
336,698,32,-,95.09173765545499
677,714,19,-,95.09099712566994
390,444,17,-,95.0784523674638
375,429,32,-,95.07747818027791
190,718,27,-,95.07504806853053
65,351,22,-,95.07500368962218
346,666,17,+,95.07285345050433
286,613,25,-,95.07154340767745
11,818,21,+,95.07012189548331
511,552,18,+,95.0635142381901
372,581,19,-,95.05999309451357
426,565,19,-,95.05914824024197
532,865,25,-,95.04289783955421
525,841,29,-,95.04194654828079
45,407,32,-,95.04018584064153
269,425,31,-,95.0385507921735
492,575,18,+,95.02881662820023
510,758,32,-,95.02393109338227
150,574,32,-,95.02182891556129
438,982,19,+,95.02153873800022
643,686,21,-,95.02088822424513
519,592,32,+,95.02088794543468
548,824,32,-,95.01901468416874
711,952,32,-,95.01637329154363
552,890,32,-,95.0117111070194
818,859,25,+,95.00576133743445
113,153,20,-,95.003263236267
802,846,32,-,95.00077904735528
338,754,32,-,95.00015642784254
632,987,23,-,94.9997178600545
108,534,18,-,94.99790415077808
